PUNKT;GRAD;SSID;BSS;RSSI;KANAL
0.02;180;HFU Open;C2:FB:E4:4D:13:20;-89;11
0.02;180;HFU Open;C2:FB:E4:4D:13:20;-89;11
0.02;180;HFU Open;C2:FB:E4:80:8A:1D;-90;36
0.02;180;HFU Open;C2:FB:E4:80:8A:1D;-90;36
0.02;270;HFU Open;C2:FB:E4:80:8A:1E;-81;1
0.02;270;HFU Open;C2:FB:E4:80:8A:1E;-81;1
0.02;270;eduroam;BE:FB:E4:4E:13:20;-86;44
0.02;270;eduroam;BE:FB:E4:4E:13:20;-87;44
0.02;270;HFU Open;26:E8:29:EE:30:A7;-80;40
0.02;270;HFU Open;26:E8:29:EE:30:A7;-75;40
0.02;270;HFU Open;26:E8:29:EE:2E:85;-89;36
0.02;270;eduroam;22:E8:29:ED:30:6E;-75;11
0.02;270;eduroam;22:E8:29:ED:30:6E;-72;11
0.02;270;HFU Guest;18:E8:29:ED:30:A7;-87;1
0.02;270;HFU Guest;18:E8:29:ED:30:A7;-84;1
0.02;270;HFU Guest;74:83:C2:18:6F:F0;-90;1
0.02;270;HFU Guest;18:E8:29:ED:2E:85;-89;6
0.02;270;HFU Guest;18:E8:29:ED:2E:85;-89;6
0.02;270;HFU Guest;18:E8:29:EE:30:6E;-79;36
0.02;270;HFU Guest;18:E8:29:EE:30:6E;-84;36
0.02;270;HFU Guest;B4:FB:E4:4E:13:20;-87;44
0.02;270;HFU Guest;B4:FB:E4:4E:13:20;-89;44
0.02;270;eduroam;BE:FB:E4:80:8A:1E;-81;1
0.02;270;eduroam;BE:FB:E4:80:8A:1E;-82;1
0.02;270;HFU Open;26:E8:29:ED:30:6E;-76;11
0.02;270;HFU Open;26:E8:29:ED:30:6E;-71;11
0.02;270;HFU Open;C2:FB:E4:4D:13:20;-88;11
0.02;270;HFU Open;C2:FB:E4:4D:13:20;-87;11
0.02;270;eduroam;22:E8:29:ED:30:A7;-87;1
0.02;270;eduroam;22:E8:29:ED:30:A7;-86;1
0.02;270;HFU Guest;B4:FB:E4:80:8A:1E;-81;1
0.02;270;HFU Guest;B4:FB:E4:80:8A:1E;-81;1
0.02;270;eduroam;22:E8:29:EE:30:6E;-79;36
0.02;270;eduroam;22:E8:29:EE:30:6E;-86;36
0.02;270;HFU Guest;18:E8:29:EE:30:A7;-80;40
0.02;270;HFU Guest;18:E8:29:EE:30:A7;-75;40
0.02;270;eduroam;BE:FB:E4:4D:13:20;-88;11
0.02;270;eduroam;BE:FB:E4:4D:13:20;-88;11
0.02;270;HFU Open;26:E8:29:ED:30:A7;-84;1
0.02;270;HFU Open;26:E8:29:ED:30:A7;-85;1
0.02;270;HFU Open;82:83:C2:18:6F:F0;-87;1
0.02;270;HFU Open;82:83:C2:18:6F:F0;-90;1
0.02;270;HFU Open;26:E8:29:ED:2E:85;-90;6
0.02;270;HFU Open;26:E8:29:ED:2E:85;-90;6
0.02;270;HFU Open;C2:FB:E4:4E:13:20;-86;44
0.02;270;HFU Open;C2:FB:E4:4E:13:20;-88;44
0.02;270;eduroam;22:E8:29:EE:2E:85;-92;36
0.02;270;HFU Guest;B4:FB:E4:4D:13:20;-90;11
0.02;270;HFU Guest;B4:FB:E4:4D:13:20;-87;11
0.02;270;eduroam;22:E8:29:EE:30:A7;-80;40
0.02;270;eduroam;22:E8:29:EE:30:A7;-75;40
0.02;270;HFU Open;26:E8:29:EE:30:6E;-78;36
0.02;270;HFU Open;26:E8:29:EE:30:6E;-86;36
0.02;270;HFU Guest;18:E8:29:ED:30:6E;-76;11
0.02;270;HFU Guest;18:E8:29:ED:30:6E;-72;11
0.03;0;HFU Open;C2:FB:E4:80:8A:1E;-74;1
0.03;0;HFU Open;26:E8:29:EE:30:A7;-85;40
0.03;0;HFU Open;82:83:C2:18:6C:B0;-90;11
0.03;0;HFU Open;26:E8:29:EE:2E:85;-86;36
0.03;0;eduroam;22:E8:29:ED:30:6E;-64;11
0.03;0;eduroam;E2:63:DA:A1:63:23;-92;11
0.03;0;eduroam;BE:FB:E4:80:8A:1D;-72;36
0.03;0;HFU Guest;18:E8:29:ED:2E:85;-78;6
0.03;0;HFU Guest;E0:63:DA:81:63:23;-93;11
0.03;0;HFU Guest;18:E8:29:EE:30:6E;-70;36
0.03;0;eduroam;BE:FB:E4:80:8A:1E;-74;1
0.03;0;HFU Guest;B4:FB:E4:80:8A:1D;-72;36
0.03;0;HFU Open;26:E8:29:ED:30:6E;-64;11
0.03;0;HFU Open;C2:FB:E4:4D:13:20;-92;11
0.03;0;eduroam;22:E8:29:ED:2E:85;-78;6
0.03;0;HFU Guest;B4:FB:E4:80:8A:1E;-74;1
0.03;0;eduroam;22:E8:29:EE:30:6E;-66;36
0.03;0;eduroam;7E:83:C2:18:6C:B0;-90;11
0.03;0;HFU Guest;18:E8:29:EE:30:A7;-85;40
0.03;0;HFU Guest;74:83:C2:18:6C:B0;-90;11
0.03;0;HFU Guest;18:E8:29:EE:2E:85;-85;36
0.03;0;eduroam;BE:FB:E4:4D:13:20;-92;11
0.03;0;HFU Open;26:E8:29:ED:2E:85;-78;6
0.03;0;HFU Open;26:E8:29:EE:30:6E;-70;36
0.03;0;HFU Open;E2:63:DA:B1:63:23;-92;11
0.03;0;eduroam;22:E8:29:EE:30:A7;-85;40
0.03;0;HFU Guest;18:E8:29:ED:30:6E;-64;11
0.03;0;eduroam;22:E8:29:EE:2E:85;-85;36
0.03;0;HFU Guest;B4:FB:E4:4D:13:20;-91;11
0.03;0;HFU Open;C2:FB:E4:80:8A:1D;-72;36
0.03;90;HFU Guest;18:E8:29:ED:30:6E;-64;11
0.03;90;eduroam;22:E8:29:ED:30:A7;-77;1
0.03;90;HFU Guest;18:E8:29:EE:30:A7;-81;40
0.03;90;eduroam;BE:FB:E4:4D:13:20;-93;11
0.03;90;HFU Open;26:E8:29:EE:2E:85;-83;36
0.03;90;HFU Open;C2:FB:E4:80:8A:1E;-81;1
0.03;90;HFU Open;26:E8:29:ED:30:A7;-78;1
0.03;90;eduroam;22:E8:29:EE:30:6E;-66;36
0.03;90;HFU Open;C2:FB:E4:80:8A:1D;-77;36
0.03;90;HFU Open;26:E8:29:EE:30:6E;-65;36
0.03;90;eduroam;BE:FB:E4:80:8A:1E;-81;1
0.03;90;HFU Guest;18:E8:29:EE:2E:85;-82;36
0.03;90;HFU Guest;B4:FB:E4:80:8A:1E;-79;1
0.03;90;eduroam;BE:FB:E4:80:8A:1D;-77;36
0.03;90;HFU Open;26:E8:29:ED:2E:85;-79;6
0.03;90;HFU Guest;18:E8:29:EE:30:6E;-65;36
0.03;90;HFU Guest;B4:FB:E4:80:8A:1D;-77;36
0.03;90;eduroam;22:E8:29:ED:30:6E;-64;11
0.03;90;eduroam;22:E8:29:EE:30:A7;-81;40
0.03;90;HFU Open;26:E8:29:ED:30:6E;-64;11
0.03;90;HFU Open;26:E8:29:EE:30:A7;-81;40
0.03;90;HFU Open;C2:FB:E4:4D:13:20;-93;11
0.03;90;HFU Guest;18:E8:29:ED:2E:85;-78;6
0.03;90;eduroam;22:E8:29:EE:2E:85;-82;36
0.03;180;HFU Guest;18:E8:29:EE:30:6E;-66;36
0.03;180;HFU Guest;18:E8:29:EE:30:6E;-63;36
0.03;180;HFU Open;C2:FB:E4:80:8A:1E;-74;1
0.03;180;HFU Open;C2:FB:E4:80:8A:1E;-74;1
0.03;180;HFU Open;26:E8:29:EE:2E:85;-84;36
0.03;180;HFU Open;26:E8:29:EE:2E:85;-81;36
0.03;180;eduroam;BE:FB:E4:80:8A:1D;-78;36
0.03;180;eduroam;BE:FB:E4:80:8A:1D;-80;36
0.03;180;eduroam;22:E8:29:ED:30:6E;-63;11
0.03;180;eduroam;22:E8:29:ED:30:6E;-61;11
0.03;180;eduroam;BE:FB:E4:80:8A:1E;-74;1
0.03;180;eduroam;BE:FB:E4:80:8A:1E;-73;1
0.03;180;HFU Open;26:E8:29:ED:30:A7;-85;1
0.03;180;HFU Open;26:E8:29:ED:30:A7;-85;1
0.03;180;HFU Guest;18:E8:29:ED:2E:85;-80;6
0.03;180;HFU Guest;18:E8:29:ED:2E:85;-81;6
0.03;180;eduroam;22:E8:29:EE:2E:85;-83;36
0.03;180;eduroam;22:E8:29:EE:2E:85;-81;36
0.03;180;HFU Guest;18:E8:29:EE:30:A7;-82;40
0.03;180;HFU Guest;18:E8:29:EE:30:A7;-80;40
0.03;180;HFU Open;26:E8:29:EE:30:6E;-66;36
0.03;180;HFU Open;26:E8:29:EE:30:6E;-63;36
0.03;180;HFU Guest;E0:63:DA:81:63:23;-94;11
0.03;180;HFU Guest;E0:63:DA:81:63:23;-94;11
0.03;180;eduroam;E2:63:DA:A1:63:23;-94;11
0.03;180;eduroam;E2:63:DA:A1:63:23;-94;11
0.03;180;HFU Guest;74:83:C2:18:6C:B0;-93;11
0.03;180;HFU Guest;74:83:C2:18:6C:B0;-94;11
0.03;180;eduroam;22:E8:29:ED:30:A7;-85;1
0.03;180;eduroam;22:E8:29:ED:30:A7;-85;1
0.03;180;HFU Guest;18:E8:29:ED:30:6E;-63;11
0.03;180;HFU Guest;18:E8:29:ED:30:6E;-61;11
0.03;180;eduroam;22:E8:29:EE:30:6E;-65;36
0.03;180;eduroam;22:E8:29:EE:30:6E;-64;36
0.03;180;HFU Guest;B4:FB:E4:80:8A:1D;-78;36
0.03;180;HFU Guest;B4:FB:E4:80:8A:1D;-80;36
0.03;180;HFU Open;26:E8:29:ED:2E:85;-80;6
0.03;180;HFU Open;26:E8:29:ED:2E:85;-81;6
0.03;180;HFU Open;E2:63:DA:B1:63:23;-94;11
0.03;180;HFU Open;E2:63:DA:B1:63:23;-94;11
0.03;180;HFU Open;26:E8:29:EE:30:A7;-82;40
0.03;180;HFU Open;26:E8:29:EE:30:A7;-80;40
0.03;180;HFU Guest;B4:FB:E4:80:8A:1E;-74;1
0.03;180;HFU Guest;B4:FB:E4:80:8A:1E;-74;1
0.03;180;HFU Guest;18:E8:29:EE:2E:85;-83;36
0.03;180;HFU Guest;18:E8:29:EE:2E:85;-81;36
0.03;180;HFU Open;82:83:C2:18:6C:B0;-93;11
0.03;180;HFU Open;82:83:C2:18:6C:B0;-93;11
0.03;180;eduroam;22:E8:29:ED:2E:85;-80;6
0.03;180;eduroam;22:E8:29:ED:2E:85;-81;6
0.03;180;HFU Guest;18:E8:29:ED:30:A7;-83;1
0.03;180;HFU Guest;18:E8:29:ED:30:A7;-83;1
0.03;180;HFU Open;26:E8:29:ED:30:6E;-63;11
0.03;180;HFU Open;26:E8:29:ED:30:6E;-60;11
0.03;180;eduroam;22:E8:29:EE:30:A7;-82;40
0.03;180;eduroam;22:E8:29:EE:30:A7;-80;40
0.03;180;eduroam;7E:83:C2:18:6C:B0;-92;11
0.03;180;eduroam;7E:83:C2:18:6C:B0;-94;11
0.03;180;HFU Open;C2:FB:E4:80:8A:1D;-78;36
0.03;180;HFU Open;C2:FB:E4:80:8A:1D;-81;36
0.03;270;HFU Guest;18:E8:29:EE:30:6E;-68;36
0.03;270;HFU Open;C2:FB:E4:80:8A:1E;-74;1
0.03;270;HFU Open;26:E8:29:EE:2E:85;-81;36
0.03;270;eduroam;BE:FB:E4:4D:13:20;-91;11
0.03;270;eduroam;BE:FB:E4:80:8A:1D;-88;36
0.03;270;eduroam;22:E8:29:ED:30:6E;-68;11
0.03;270;eduroam;BE:FB:E4:80:8A:1E;-75;1
0.03;270;HFU Open;26:E8:29:ED:30:A7;-82;1
0.03;270;HFU Guest;18:E8:29:ED:2E:85;-78;6
0.03;270;eduroam;22:E8:29:EE:2E:85;-88;36
0.03;270;HFU Guest;18:E8:29:EE:30:A7;-75;40
0.03;270;HFU Open;26:E8:29:EE:30:6E;-68;36
0.03;270;eduroam;22:E8:29:ED:30:A7;-82;1
0.03;270;HFU Guest;18:E8:29:ED:30:6E;-68;11
0.03;270;eduroam;22:E8:29:EE:30:6E;-66;36
0.03;270;HFU Open;26:E8:29:ED:2E:85;-79;6
0.03;270;HFU Guest;B4:FB:E4:80:8A:1D;-88;36
0.03;270;HFU Guest;B4:FB:E4:4D:13:20;-91;11
0.03;270;HFU Open;26:E8:29:EE:30:A7;-75;40
0.03;270;HFU Guest;B4:FB:E4:80:8A:1E;-75;1
0.03;270;HFU Guest;18:E8:29:EE:2E:85;-82;36
0.03;270;eduroam;22:E8:29:ED:2E:85;-78;6
0.03;270;HFU Open;26:E8:29:ED:30:6E;-68;11
0.03;270;eduroam;22:E8:29:EE:30:A7;-75;40
0.03;270;HFU Open;C2:FB:E4:4D:13:20;-92;11
0.03;270;HFU Open;C2:FB:E4:80:8A:1D;-88;36
0.04;0;HFU Open;C2:FB:E4:80:8A:1E;-83;1
0.04;0;HFU Open;C2:FB:E4:80:8A:1E;-85;1
0.04;0;HFU Open;C2:FB:E4:80:8A:1E;-84;1
0.04;0;eduroam;BE:FB:E4:4E:13:20;-86;44
0.04;0;eduroam;BE:FB:E4:4E:13:20;-85;44
0.04;0;eduroam;BE:FB:E4:4E:13:20;-86;44
0.04;0;HFU Open;26:E8:29:ED:34:1B;-88;6
0.04;0;HFU Open;26:E8:29:ED:34:1B;-88;6
0.04;0;eduroam;22:E8:29:ED:30:6E;-79;11
0.04;0;eduroam;22:E8:29:ED:30:6E;-80;11
0.04;0;eduroam;22:E8:29:ED:30:6E;-78;11
0.04;0;HFU Open;26:E8:29:EE:30:A7;-73;40
0.04;0;HFU Open;26:E8:29:EE:30:A7;-76;40
0.04;0;HFU Open;26:E8:29:EE:30:A7;-78;40
0.04;0;HFU Open;26:E8:29:EE:2E:85;-90;36
0.04;0;HFU Guest;18:E8:29:ED:30:A7;-72;1
0.04;0;HFU Guest;18:E8:29:ED:30:A7;-68;1
0.04;0;HFU Guest;18:E8:29:ED:30:A7;-67;1
0.04;0;eduroam;BE:FB:E4:80:8A:1D;-82;36
0.04;0;eduroam;BE:FB:E4:80:8A:1D;-87;36
0.04;0;eduroam;BE:FB:E4:80:8A:1D;-83;36
0.04;0;HFU Guest;18:E8:29:EE:30:6E;-83;36
0.04;0;HFU Guest;18:E8:29:EE:30:6E;-83;36
0.04;0;HFU Guest;18:E8:29:EE:30:6E;-76;36
0.04;0;HFU Guest;18:E8:29:ED:2F:EA;-85;6
0.04;0;HFU Guest;18:E8:29:ED:2F:EA;-85;6
0.04;0;HFU Guest;18:E8:29:ED:2F:EA;-85;6
0.04;0;HFU Guest;B4:FB:E4:4E:13:20;-84;44
0.04;0;HFU Guest;B4:FB:E4:4E:13:20;-86;44
0.04;0;HFU Guest;B4:FB:E4:4E:13:20;-86;44
0.04;0;HFU Guest;18:E8:29:ED:2E:85;-84;6
0.04;0;HFU Guest;18:E8:29:ED:2E:85;-87;6
0.04;0;HFU Guest;18:E8:29:ED:2E:85;-86;6
0.04;0;eduroam;BE:FB:E4:80:8A:1E;-83;1
0.04;0;eduroam;BE:FB:E4:80:8A:1E;-86;1
0.04;0;eduroam;BE:FB:E4:80:8A:1E;-83;1
0.04;0;HFU Guest;74:83:C2:75:65:4C;-86;6
0.04;0;HFU Guest;74:83:C2:75:65:4C;-86;6
0.04;0;HFU Guest;74:83:C2:75:65:4C;-86;6
0.04;0;HFU Guest;B4:FB:E4:80:8A:1D;-82;36
0.04;0;HFU Guest;B4:FB:E4:80:8A:1D;-86;36
0.04;0;HFU Guest;B4:FB:E4:80:8A:1D;-84;36
0.04;0;HFU Open;26:E8:29:ED:30:6E;-77;11
0.04;0;HFU Open;26:E8:29:ED:30:6E;-80;11
0.04;0;HFU Open;26:E8:29:ED:30:6E;-78;11
0.04;0;HFU Open;C2:FB:E4:4D:13:20;-86;11
0.04;0;HFU Open;C2:FB:E4:4D:13:20;-81;11
0.04;0;HFU Open;C2:FB:E4:4D:13:20;-81;11
0.04;0;eduroam;22:E8:29:ED:30:A7;-72;1
0.04;0;eduroam;22:E8:29:ED:30:A7;-68;1
0.04;0;eduroam;22:E8:29:ED:30:A7;-67;1
0.04;0;HFU Guest;B4:FB:E4:80:8A:1E;-82;1
0.04;0;HFU Guest;B4:FB:E4:80:8A:1E;-85;1
0.04;0;HFU Guest;B4:FB:E4:80:8A:1E;-84;1
0.04;0;eduroam;22:E8:29:EE:30:6E;-83;36
0.04;0;eduroam;22:E8:29:EE:30:6E;-84;36
0.04;0;eduroam;22:E8:29:EE:30:6E;-77;36
0.04;0;eduroam;22:E8:29:ED:2E:85;-83;6
0.04;0;eduroam;22:E8:29:ED:2E:85;-86;6
0.04;0;eduroam;22:E8:29:ED:2E:85;-85;6
0.04;0;eduroam;22:E8:29:ED:2F:EA;-85;6
0.04;0;eduroam;22:E8:29:ED:2F:EA;-85;6
0.04;0;eduroam;22:E8:29:ED:2F:EA;-85;6
0.04;0;HFU Guest;18:E8:29:ED:34:1B;-86;6
0.04;0;HFU Guest;18:E8:29:ED:34:1B;-86;6
0.04;0;HFU Guest;18:E8:29:ED:34:1B;-86;6
0.04;0;HFU Guest;18:E8:29:EE:30:A7;-74;40
0.04;0;HFU Guest;18:E8:29:EE:30:A7;-76;40
0.04;0;HFU Guest;18:E8:29:EE:30:A7;-79;40
0.04;0;eduroam;BE:FB:E4:4D:13:20;-81;11
0.04;0;eduroam;BE:FB:E4:4D:13:20;-84;11
0.04;0;eduroam;BE:FB:E4:4D:13:20;-84;11
0.04;0;HFU Open;26:E8:29:ED:30:A7;-72;1
0.04;0;HFU Open;26:E8:29:ED:30:A7;-69;1
0.04;0;HFU Open;26:E8:29:ED:30:A7;-67;1
0.04;0;HFU Open;26:E8:29:EE:30:6E;-82;36
0.04;0;HFU Open;26:E8:29:EE:30:6E;-83;36
0.04;0;HFU Open;26:E8:29:EE:30:6E;-77;36
0.04;0;HFU Open;26:E8:29:ED:2E:85;-89;6
0.04;0;HFU Open;26:E8:29:ED:2E:85;-85;6
0.04;0;HFU Open;26:E8:29:ED:2E:85;-85;6
0.04;0;HFU Open;C2:FB:E4:4E:13:20;-84;44
0.04;0;HFU Open;C2:FB:E4:4E:13:20;-85;44
0.04;0;HFU Open;C2:FB:E4:4E:13:20;-86;44
0.04;0;eduroam;22:E8:29:ED:34:1B;-85;6
0.04;0;eduroam;22:E8:29:ED:34:1B;-87;6
0.04;0;eduroam;22:E8:29:ED:34:1B;-87;6
0.04;0;eduroam;22:E8:29:EE:30:A7;-73;40
0.04;0;eduroam;22:E8:29:EE:30:A7;-76;40
0.04;0;eduroam;22:E8:29:EE:30:A7;-79;40
0.04;0;HFU Guest;18:E8:29:ED:30:6E;-78;11
0.04;0;HFU Guest;18:E8:29:ED:30:6E;-77;11
0.04;0;HFU Guest;18:E8:29:ED:30:6E;-77;11
0.04;0;HFU Guest;B4:FB:E4:4D:13:20;-87;11
0.04;0;HFU Guest;B4:FB:E4:4D:13:20;-81;11
0.04;0;HFU Guest;B4:FB:E4:4D:13:20;-81;11
0.04;0;HFU Open;26:E8:29:ED:2F:EA;-85;6
0.04;0;HFU Open;26:E8:29:ED:2F:EA;-85;6
0.04;0;HFU Open;C2:FB:E4:80:8A:1D;-82;36
0.04;0;HFU Open;C2:FB:E4:80:8A:1D;-85;36
0.04;0;HFU Open;C2:FB:E4:80:8A:1D;-84;36
0.04;90;HFU Guest;18:E8:29:EE:30:6E;-80;36
0.04;90;HFU Guest;18:E8:29:EE:30:6E;-82;36
0.04;90;HFU Guest;18:E8:29:EE:30:6E;-77;36
0.04;90;HFU Open;C2:FB:E4:80:8A:1E;-85;1
0.04;90;HFU Open;C2:FB:E4:80:8A:1E;-82;1
0.04;90;HFU Open;C2:FB:E4:80:8A:1E;-82;1
0.04;90;HFU Guest;B4:FB:E4:4E:13:20;-84;44
0.04;90;HFU Guest;B4:FB:E4:4E:13:20;-84;44
0.04;90;HFU Guest;B4:FB:E4:4E:13:20;-84;44
0.04;90;HFU Open;26:E8:29:EE:2E:85;-90;36
0.04;90;eduroam;BE:FB:E4:4D:13:20;-80;11
0.04;90;eduroam;BE:FB:E4:4D:13:20;-83;11
0.04;90;eduroam;BE:FB:E4:4D:13:20;-83;11
0.04;90;eduroam;BE:FB:E4:80:8A:1D;-87;36
0.04;90;eduroam;BE:FB:E4:80:8A:1D;-83;36
0.04;90;eduroam;BE:FB:E4:80:8A:1D;-82;36
0.04;90;eduroam;22:E8:29:ED:30:6E;-75;11
0.04;90;eduroam;22:E8:29:ED:30:6E;-78;11
0.04;90;eduroam;22:E8:29:ED:30:6E;-77;11
0.04;90;eduroam;BE:FB:E4:80:8A:1E;-82;1
0.04;90;eduroam;BE:FB:E4:80:8A:1E;-83;1
0.04;90;eduroam;BE:FB:E4:80:8A:1E;-83;1
0.04;90;HFU Open;26:E8:29:ED:30:A7;-72;1
0.04;90;HFU Open;26:E8:29:ED:30:A7;-74;1
0.04;90;HFU Open;26:E8:29:ED:30:A7;-75;1
0.04;90;HFU Open;26:E8:29:ED:34:1B;-90;6
0.04;90;HFU Open;26:E8:29:ED:34:1B;-89;6
0.04;90;HFU Open;26:E8:29:ED:34:1B;-88;6
0.04;90;HFU Guest;18:E8:29:ED:2E:85;-87;6
0.04;90;HFU Guest;18:E8:29:ED:2E:85;-83;6
0.04;90;HFU Guest;18:E8:29:ED:2E:85;-83;6
0.04;90;eduroam;22:E8:29:EE:2E:85;-91;36
0.04;90;eduroam;22:E8:29:EE:2E:85;-91;36
0.04;90;HFU Guest;18:E8:29:EE:30:A7;-69;40
0.04;90;HFU Guest;18:E8:29:EE:30:A7;-71;40
0.04;90;HFU Guest;18:E8:29:EE:30:A7;-66;40
0.04;90;HFU Open;26:E8:29:EE:30:6E;-80;36
0.04;90;HFU Open;26:E8:29:EE:30:6E;-82;36
0.04;90;HFU Open;26:E8:29:EE:30:6E;-77;36
0.04;90;eduroam;22:E8:29:ED:2F:EA;-91;6
0.04;90;eduroam;22:E8:29:ED:2F:EA;-91;6
0.04;90;eduroam;22:E8:29:ED:2F:EA;-91;6
0.04;90;HFU Open;C2:FB:E4:4E:13:20;-86;44
0.04;90;HFU Open;C2:FB:E4:4E:13:20;-85;44
0.04;90;HFU Open;C2:FB:E4:4E:13:20;-84;44
0.04;90;eduroam;22:E8:29:ED:30:A7;-72;1
0.04;90;eduroam;22:E8:29:ED:30:A7;-75;1
0.04;90;eduroam;22:E8:29:ED:30:A7;-74;1
0.04;90;eduroam;22:E8:29:ED:34:1B;-90;6
0.04;90;eduroam;22:E8:29:ED:34:1B;-88;6
0.04;90;eduroam;22:E8:29:ED:34:1B;-88;6
0.04;90;HFU Guest;18:E8:29:ED:30:6E;-77;11
0.04;90;HFU Guest;18:E8:29:ED:30:6E;-78;11
0.04;90;HFU Guest;18:E8:29:ED:30:6E;-75;11
0.04;90;eduroam;BE:FB:E4:4E:13:20;-86;44
0.04;90;eduroam;BE:FB:E4:4E:13:20;-86;44
0.04;90;eduroam;BE:FB:E4:4E:13:20;-84;44
0.04;90;eduroam;22:E8:29:EE:30:6E;-80;36
0.04;90;eduroam;22:E8:29:EE:30:6E;-83;36
0.04;90;eduroam;22:E8:29:EE:30:6E;-77;36
0.04;90;HFU Guest;B4:FB:E4:4D:13:20;-84;11
0.04;90;HFU Guest;B4:FB:E4:4D:13:20;-84;11
0.04;90;HFU Guest;B4:FB:E4:4D:13:20;-83;11
0.04;90;HFU Open;26:E8:29:ED:2E:85;-84;6
0.04;90;HFU Open;26:E8:29:ED:2E:85;-82;6
0.04;90;HFU Open;26:E8:29:ED:2E:85;-84;6
0.04;90;HFU Guest;B4:FB:E4:80:8A:1D;-86;36
0.04;90;HFU Guest;B4:FB:E4:80:8A:1D;-82;36
0.04;90;HFU Guest;B4:FB:E4:80:8A:1D;-83;36
0.04;90;HFU Open;26:E8:29:EE:30:A7;-69;40
0.04;90;HFU Open;26:E8:29:EE:30:A7;-71;40
0.04;90;HFU Open;26:E8:29:EE:30:A7;-66;40
0.04;90;HFU Guest;B4:FB:E4:80:8A:1E;-84;1
0.04;90;HFU Guest;B4:FB:E4:80:8A:1E;-83;1
0.04;90;HFU Guest;B4:FB:E4:80:8A:1E;-84;1
0.04;90;HFU Guest;18:E8:29:EE:2E:85;-88;36
0.04;90;HFU Guest;18:E8:29:EE:2E:85;-88;36
0.04;90;eduroam;76:83:C2:25:65:4C;-90;6
0.04;90;HFU Guest;18:E8:29:ED:2F:EA;-90;6
0.04;90;HFU Guest;18:E8:29:ED:2F:EA;-90;6
0.04;90;HFU Guest;18:E8:29:ED:2F:EA;-90;6
0.04;90;eduroam;22:E8:29:ED:2E:85;-85;6
0.04;90;eduroam;22:E8:29:ED:2E:85;-85;6
0.04;90;eduroam;22:E8:29:ED:2E:85;-85;6
0.04;90;HFU Guest;18:E8:29:ED:30:A7;-72;1
0.04;90;HFU Guest;18:E8:29:ED:30:A7;-74;1
0.04;90;HFU Guest;18:E8:29:ED:30:A7;-75;1
0.04;90;HFU Open;26:E8:29:ED:30:6E;-76;11
0.04;90;HFU Open;26:E8:29:ED:30:6E;-78;11
0.04;90;HFU Open;26:E8:29:ED:30:6E;-77;11
0.04;90;HFU Guest;18:E8:29:ED:34:1B;-91;6
0.04;90;HFU Guest;18:E8:29:ED:34:1B;-91;6
0.04;90;HFU Guest;18:E8:29:ED:34:1B;-91;6
0.04;90;eduroam;22:E8:29:EE:30:A7;-69;40
0.04;90;eduroam;22:E8:29:EE:30:A7;-71;40
0.04;90;eduroam;22:E8:29:EE:30:A7;-66;40
0.04;90;HFU Open;C2:FB:E4:4D:13:20;-84;11
0.04;90;HFU Open;C2:FB:E4:4D:13:20;-83;11
0.04;90;HFU Open;C2:FB:E4:4D:13:20;-84;11
0.04;90;HFU Open;C2:FB:E4:80:8A:1D;-86;36
0.04;90;HFU Open;C2:FB:E4:80:8A:1D;-83;36
0.04;90;HFU Open;C2:FB:E4:80:8A:1D;-84;36
0.04;180;eduroam;22:E8:29:EE:30:A7;-70;40
0.04;180;eduroam;22:E8:29:EE:30:A7;-76;40
0.04;180;HFU Open;26:E8:29:ED:2F:EA;-91;6
0.04;180;HFU Open;C2:FB:E4:80:8A:1E;-79;1
0.04;180;HFU Open;C2:FB:E4:80:8A:1E;-80;1
0.04;180;eduroam;BE:FB:E4:4E:13:20;-88;44
0.04;180;eduroam;BE:FB:E4:4E:13:20;-87;44
0.04;180;HFU Open;26:E8:29:ED:34:1B;-89;6
0.04;180;HFU Open;26:E8:29:ED:34:1B;-89;6
0.04;180;HFU Open;26:E8:29:EE:2E:85;-87;36
0.04;180;HFU Open;26:E8:29:EE:2E:85;-87;36
0.04;180;eduroam;7E:83:C2:18:6F:F0;-89;1
0.04;180;eduroam;7E:83:C2:18:6F:F0;-89;1
0.04;180;HFU Guest;18:E8:29:ED:30:A7;-72;1
0.04;180;HFU Guest;18:E8:29:ED:30:A7;-72;1
0.04;180;eduroam;BE:FB:E4:80:8A:1D;-82;36
0.04;180;eduroam;BE:FB:E4:80:8A:1D;-84;36
0.04;180;HFU Open;26:E8:29:EE:30:A7;-70;40
0.04;180;HFU Open;26:E8:29:EE:30:A7;-75;40
0.04;180;HFU Guest;18:E8:29:ED:2E:85;-81;6
0.04;180;HFU Guest;18:E8:29:ED:2E:85;-80;6
0.04;180;HFU Guest;18:E8:29:EE:30:6E;-74;36
0.04;180;HFU Guest;18:E8:29:EE:30:6E;-78;36
0.04;180;HFU Guest;B4:FB:E4:4E:13:20;-87;44
0.04;180;HFU Guest;B4:FB:E4:4E:13:20;-87;44
0.04;180;eduroam;22:E8:29:ED:30:6E;-69;11
0.04;180;eduroam;22:E8:29:ED:30:6E;-68;11
0.04;180;eduroam;BE:FB:E4:80:8A:1E;-80;1
0.04;180;eduroam;BE:FB:E4:80:8A:1E;-80;1
0.04;180;HFU Guest;B4:FB:E4:80:8A:1D;-82;36
0.04;180;HFU Guest;B4:FB:E4:80:8A:1D;-84;36
